,latitude,longitude
204,42.34997256219053,-71.06348816860363
205,42.34646505018861,-71.07070435577359
206,42.35272947428534,-71.06256290848422
207,42.35143482577503,-71.06969334275597
208,42.348009776611875,-71.07669759984445
209,42.361838566564714,-71.05976489094158
210,42.344109047205244,-71.07517689326701
211,42.34980174544626,-71.07840978002983
212,42.35231189676638,-71.06370510095782
213,42.34451294296881,-71.08049717035647
214,42.34797239824585,-71.07849581587274
215,42.348276975733555,-71.07038932399338
216,42.35103104592933,-71.06373331020067
217,42.350378699776456,-71.07626098382806
218,42.33455373593907,-71.07560801275244
219,42.33649699776782,-71.07601601658193
220,42.33311189030741,-71.07276369932725
221,42.33893528651834,-71.07016501988292
222,42.33401828958511,-71.07638123930862
223,42.33816386524174,-71.0746121662475
224,42.33401828958511,-71.07638123930862
225,42.337441144368036,-71.08057671027895
226,42.34186764975369,-71.07272214723805
227,42.335966982440084,-71.0738540068018
228,42.34255919133471,-71.06270823776892
229,42.344915804680475,-71.06169938200543
230,42.34107004803603,-71.082552871798
231,42.34334672152103,-71.0664314161937
232,42.3382557219581,-71.07920917599449
233,42.332108429494895,-71.07014394813551
234,42.33763461241633,-71.07013023972213
235,42.34329794595815,-71.06458096424923
236,42.33311189030741,-71.07276369932725
237,42.334288406594155,-71.07239517543796
238,42.341767355628505,-71.06655238025242
239,42.34329794595815,-71.06458096424923
240,42.33311189030741,-71.07276369932725
241,42.33511903946614,-71.07491709613726
242,42.334288406594155,-71.07239517543796
243,42.33511903946614,-71.07491709613726
244,42.324672258779266,-71.08922357608378
245,42.31917110314452,-71.09192414516498
246,42.33094751774542,-71.08285103905484
247,42.329024688954846,-71.08341504753118
248,42.33246399295361,-71.07874760292749
249,42.32872588572028,-71.08382216968015
250,42.32849702047383,-71.08089694035428
251,42.325315101834306,-71.08313582404215
252,42.3230051439498,-71.08081695512372
253,42.32203839786156,-71.07140396187495
254,42.324203220067794,-71.07279043613084
255,42.32362957982078,-71.0686776091468
256,42.33207615840789,-71.07145394322156
257,42.32326640493316,-71.09841607448385
258,42.32866283555608,-71.08563401183545
259,42.3128605985453,-71.09572779926056
260,42.31558612644294,-71.0939936090046
261,42.319854434786805,-71.07972518175252
262,42.334288406594155,-71.07239517543796
263,42.33094751774542,-71.08285103905484
264,42.32587658482142,-71.07024946654607
265,42.32950968807199,-71.08960850442585
266,42.322216452588734,-71.08206722729449
267,42.33380237768219,-71.08880867211724
268,42.33638389017787,-71.09869457237673
269,42.334502847983835,-71.10368019610496
270,42.334502847983835,-71.10368019610496
271,42.33174861485478,-71.09694067798385
272,42.33164158710258,-71.10760788705863
273,42.33467050093237,-71.08893400166374
274,42.333639252214326,-71.10589316955655
275,42.33465694360193,-71.09708333142086
276,42.302453906711115,-71.0804470895425
277,42.301974199931514,-71.08383388128998
278,42.30090968808207,-71.07425843202
279,42.30447610517032,-71.06999552609405
280,42.29755532959655,-71.05970910242573
281,42.305210909983025,-71.07930129527567
282,42.29746606065057,-71.08274309514798
283,42.30724276064387,-71.07558677313347
284,42.29939553240145,-71.0830016761462
285,42.30591850435545,-71.07956586362388
286,42.30084929096079,-71.08522128087432
287,42.31255111872265,-71.0802128716211
288,42.308701316486136,-71.07932754906882
289,42.31192788885458,-71.07762962548449
290,42.31254969714649,-71.08757080659649
291,42.316321305820594,-71.08923049704752
292,42.29977869564501,-71.06252889454329
293,42.29487474366853,-71.05742148001201
294,42.29768953838805,-71.06090954029862
295,42.31922045072317,-71.06783905946105
296,42.30573976863983,-71.06762361757636
297,42.29430844137291,-71.06188627807245
298,42.35571984773325,-71.06110870603275
299,42.29755532959655,-71.05970910242573
300,42.30209442501829,-71.06575183262441
301,42.30658785805976,-71.06207254675292
302,42.30540714800679,-71.06547135152914
303,42.30522240264879,-71.06749448637075
304,42.288612037062094,-71.06564594444205
305,42.30923300021321,-71.0595359994509
306,42.30470399216786,-71.05908258402557
307,42.284062201754466,-71.08170838797426
308,42.29453954303396,-71.08669889996908
309,42.28187557863393,-71.08550537672407
310,42.28363433668834,-71.08281320046791
311,42.283132304219535,-71.08721870474653
312,42.29435406752485,-71.07306715051777
313,42.29202522834237,-71.06321541185541
314,42.287148203950444,-71.06493039372496
315,42.28657333681241,-71.06408373963264
316,42.29131612789713,-71.07170292796064
317,42.291255860122845,-71.07475091946907
318,42.2843981982829,-71.06468373288614
319,42.28981696413122,-71.06760634114863
320,42.29542942440426,-71.07661171820321
321,42.294773214108304,-71.08038431728724
322,42.2843981982829,-71.06468373288614
323,42.2905614222734,-71.08926027964193
324,42.32696647136389,-71.06198606584843
325,42.312906478055716,-71.057623249762
326,42.31709355046751,-71.07802976841748
327,42.32696647136389,-71.06198606584843
328,42.32809966041151,-71.06321676048991
329,42.318826552327735,-71.06605368081075
330,42.3183879120334,-71.07686287602016
331,42.32696647136389,-71.06198606584843
332,42.318911489831606,-71.0673185274077
333,42.30888597715991,-71.06923089764558
334,42.32696647136389,-71.06198606584843
335,42.3189412460306,-71.05483548999058
336,42.316102412583874,-71.07756198793237
337,42.2717076528618,-71.10622978555178
338,42.27854699578345,-71.09325998318566
339,42.278559838055365,-71.09199697424748
340,42.2796829924884,-71.09286048302566
341,42.27130225372019,-71.07442361965835
342,42.28187060713829,-71.08751151911808
343,42.27796370032287,-71.09246318185207
344,42.27141481952341,-71.08014338104022
345,42.2715394755622,-71.0792961943288
346,42.281841127773696,-71.0987170887407
347,42.33069204688603,-71.05826063771673
348,42.32974299799747,-71.0582630187471
349,42.33561660540492,-71.03641894488216
350,42.32474570827045,-71.05553501937871
351,42.34234192786415,-71.05633275534915
352,42.33063706982943,-71.04902664226015
353,42.33686601568848,-71.0531299649456
354,42.389153972969815,-71.01062505620476
355,42.373827551621346,-71.04052458543525
356,42.39274001533235,-71.00479067144424
357,42.37950444013033,-71.02857704984493
358,42.36809770239406,-71.03606404168553
359,42.38817032562882,-71.00939543661947
360,42.36856801861524,-71.04121708085367
361,42.37024879722481,-71.03838001668821
362,42.373827551621346,-71.04052458543525
363,42.373827551621346,-71.04052458543525
364,42.381636132888396,-71.01774926888022
365,42.37371103607659,-71.05834105912217
366,42.32734995807684,-71.0830984987183
367,42.37736388420166,-71.05791376034846
368,42.374794506784056,-71.06600871043159
369,42.37685199487684,-71.06887254497263
370,42.378053450452754,-71.06676654840875
371,42.37749763589496,-71.0503121945217
372,42.30055517439443,-71.11312438635161
373,42.32078596374089,-71.09316896436471
374,42.35234140419862,-71.06296987361101
375,42.32283758702995,-71.10096722512631
376,42.35234140419862,-71.06296987361101
377,42.35234140419862,-71.06296987361101
378,42.35234140419862,-71.06296987361101
379,42.316941885719956,-71.1039455810991
380,42.316748109473124,-71.11356249137687
381,42.310609671465315,-71.10733333449456
382,42.285347435538824,-71.11047632952616
383,42.28747650962309,-71.10695495663543
384,42.28747650962309,-71.10695495663543
385,42.28175144023569,-71.127081829909
386,42.28636892477974,-71.13005503284688
387,42.35654107607043,-71.05982952779992
388,42.35521428732261,-71.06206350909659
389,42.27327664106325,-71.16521913860537
390,42.35590006792458,-71.13172131842545
391,42.34984182543643,-71.13678902133276
392,42.353446467329626,-71.14212462362026
393,42.35148741691464,-71.1366079718742
394,42.35329785070248,-71.1340502835668
395,42.353011186512404,-71.13261450756816
396,42.350854488076834,-71.13408858956902
397,42.353131637132726,-71.14517338698923
398,42.341306088112304,-71.14491279798932
399,42.35160841633627,-71.14602579743284
400,42.34127775307037,-71.16606070255986
401,42.35594238717985,-71.06258333167791
402,42.35803303236218,-71.14126199497804
403,42.36019392471584,-71.15054493404938
404,42.35594238717985,-71.06258333167791
405,42.252894980260436,-71.12741457005583
406,42.27413021331998,-71.1167461692877
407,42.250598631893894,-71.14354881591657
408,42.24124925533901,-71.12629907670339
409,42.2593283324292,-71.12816430137993
410,42.3481315830497,-71.08027001562783
411,42.3481315830497,-71.08027001562783
412,42.34932471285015,-71.0801480124617
413,42.3481315830497,-71.08027001562783
414,42.352756167727144,-71.04748127479294
415,42.35196451342847,-71.04611291097456
416,42.35006633887883,-71.0479899000028
417,42.351705713874026,-71.11989955508469
418,42.344422658102836,-71.09833082815538
